amount,merchant_category,payment_method,country,city,transaction_hour,is_night_transaction,scenario,fraud_label
57.32,Gaming,Net Banking,India,Bangalore,15,0,NORMAL,0
77.42,Food,Debit Card,India,Bangalore,15,0,NORMAL,0
2983.83,Electronics,Wallet,UK,London,15,0,SUSPICIOUS,0
145.94,Gaming,Net Banking,USA,Chicago,15,0,NORMAL,0
3057.52,Electronics,Credit Card,India,Mumbai,15,0,SUSPICIOUS,0
3407.47,Electronics,UPI,USA,New York,15,0,NORMAL,0
4045.81,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
44.62,Transportation,Wallet,USA,New York,15,0,NORMAL,0
318.86,Retail,Net Banking,USA,Chicago,15,0,NORMAL,0
90.48,Pharmacy,Debit Card,USA,Chicago,15,0,NORMAL,0
4461.55,Luxury,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
20.75,Gaming,Wallet,India,Bangalore,15,0,NORMAL,0
5293.65,Luxury,Debit Card,India,Mumbai,15,0,NORMAL,0
41.16,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
2441.65,Travel,UPI,India,Bangalore,15,0,NORMAL,0
191.39,Gaming,Wallet,India,Bangalore,15,0,NORMAL,0
692.56,Electronics,Net Banking,Germany,Berlin,15,0,NORMAL,0
132.71,Fuel,Wallet,India,Mumbai,15,0,NORMAL,0
2785.38,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
1185.61,Travel,Credit Card,Canada,Toronto,15,0,NORMAL,0
1806.38,Travel,Net Banking,UK,London,15,0,NORMAL,0
78.94,Food,Credit Card,Canada,Toronto,15,0,NORMAL,0
1158.31,Travel,Net Banking,UK,London,15,0,NORMAL,0
8728.29,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2443.51,Travel,Debit Card,India,Bangalore,15,0,NORMAL,0
86.61,Transportation,UPI,India,Mumbai,15,0,NORMAL,0
92.42,Gaming,Debit Card,Singapore,Singapore,15,0,NORMAL,0
48.32,Food,Net Banking,USA,New York,15,0,NORMAL,0
2460.77,Travel,Debit Card,Canada,Toronto,15,0,NORMAL,0
7688.82,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
61.05,Fuel,Debit Card,Singapore,Singapore,15,0,NORMAL,0
8.09,Food,Credit Card,USA,Chicago,15,0,NORMAL,0
3602.6,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
77.61,Food,Net Banking,Canada,Toronto,15,0,NORMAL,0
59.46,Fuel,Wallet,USA,New York,15,0,NORMAL,0
324.17,Retail,Wallet,India,Bangalore,15,0,NORMAL,0
7294.37,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
6600.67,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
2232.55,Electronics,Wallet,India,Mumbai,15,0,NORMAL,0
640.31,Electronics,Debit Card,India,Bangalore,15,0,NORMAL,0
1444.92,Travel,Credit Card,USA,Chicago,15,0,NORMAL,0
21.63,Food,Debit Card,USA,New York,15,0,NORMAL,0
112.79,Gaming,Debit Card,USA,Chicago,15,0,NORMAL,0
5660.41,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
113.43,Transportation,Net Banking,Canada,Toronto,15,0,NORMAL,0
2633.13,Luxury,Net Banking,Singapore,Singapore,15,0,SUSPICIOUS,0
5133.01,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
36.47,Food,Net Banking,Canada,Toronto,15,0,NORMAL,0
59.76,Food,Debit Card,USA,New York,15,0,NORMAL,0
44.89,Pharmacy,Wallet,Germany,Berlin,15,0,NORMAL,0
2824.57,Electronics,Net Banking,Germany,Berlin,15,0,SUSPICIOUS,0
4013.55,Travel,Credit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
3506.28,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
2012.45,Travel,Wallet,India,Bangalore,15,0,NORMAL,0
66.4,Food,Net Banking,UK,London,15,0,NORMAL,0
1890.6,Travel,Net Banking,India,Bangalore,15,0,NORMAL,0
138.4,Fuel,Wallet,India,Bangalore,15,0,NORMAL,0
3331.15,Electronics,Net Banking,India,Mumbai,15,0,NORMAL,0
66.21,Gaming,Wallet,USA,New York,15,0,NORMAL,0
431.05,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
3987.25,Travel,Wallet,India,Bangalore,15,0,SUSPICIOUS,0
42.3,Food,UPI,USA,Chicago,15,0,NORMAL,0
714.11,Travel,Debit Card,India,Mumbai,15,0,NORMAL,0
6971.62,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
7608.25,Luxury,Credit Card,USA,Chicago,15,0,NORMAL,0
84.85,Transportation,UPI,UK,London,15,0,NORMAL,0
21.95,Transportation,UPI,UK,London,15,0,NORMAL,0
8637.75,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
59.86,Transportation,Net Banking,India,Mumbai,15,0,NORMAL,0
32.97,Food,Debit Card,Germany,Berlin,15,0,NORMAL,0
5485.0,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
50.81,Food,Debit Card,UK,London,15,0,NORMAL,0
49.08,Gaming,Net Banking,USA,New York,15,0,NORMAL,0
2635.65,Electronics,Credit Card,USA,New York,15,0,NORMAL,0
6889.67,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
50.57,Transportation,Credit Card,India,Mumbai,15,0,NORMAL,0
3059.31,Electronics,Debit Card,India,Bangalore,15,0,NORMAL,0
22.22,Transportation,UPI,India,Mumbai,15,0,NORMAL,0
4751.47,Electronics,UPI,Singapore,Singapore,15,0,NORMAL,0
2560.06,Electronics,Wallet,USA,New York,15,0,NORMAL,0
1894.04,Electronics,UPI,Singapore,Singapore,15,0,NORMAL,0
4337.07,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
6005.73,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
165.59,Pharmacy,Net Banking,India,Mumbai,15,0,NORMAL,0
4674.76,Luxury,Wallet,Germany,Berlin,15,0,NORMAL,0
4801.43,Electronics,Net Banking,Germany,Berlin,15,0,NORMAL,0
495.01,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
7973.27,Luxury,UPI,India,Mumbai,15,0,NORMAL,0
4138.06,Luxury,Debit Card,India,Mumbai,15,0,NORMAL,0
148.43,Pharmacy,Wallet,UK,London,15,0,NORMAL,0
7787.4,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
3996.23,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
275.13,Retail,UPI,Singapore,Singapore,15,0,NORMAL,0
334.65,Retail,Wallet,India,Bangalore,15,0,NORMAL,0
33.57,Fuel,Wallet,India,Mumbai,15,0,NORMAL,0
166.87,Gaming,Debit Card,UK,London,15,0,NORMAL,0
29.04,Retail,Net Banking,Singapore,Singapore,15,0,NORMAL,0
622.36,Travel,Wallet,Canada,Toronto,15,0,NORMAL,0
3957.27,Electronics,Debit Card,India,Mumbai,15,0,SUSPICIOUS,0
172.69,Pharmacy,Wallet,UK,London,15,0,NORMAL,0
2507.58,Travel,Wallet,UK,London,15,0,NORMAL,0
78.39,Food,Credit Card,India,Mumbai,15,0,NORMAL,0
3153.21,Electronics,Credit Card,USA,Chicago,15,0,SUSPICIOUS,0
1935.44,Electronics,Credit Card,UK,London,15,0,SUSPICIOUS,0
126.91,Fuel,Credit Card,Singapore,Singapore,15,0,NORMAL,0
4883.23,Luxury,Debit Card,Germany,Berlin,15,0,NORMAL,0
65.28,Food,UPI,Singapore,Singapore,15,0,NORMAL,0
151.13,Gaming,Debit Card,USA,Chicago,15,0,NORMAL,0
117.39,Pharmacy,Debit Card,India,Bangalore,15,0,NORMAL,0
128.26,Pharmacy,Net Banking,Germany,Berlin,15,0,NORMAL,0
73.66,Retail,Net Banking,Canada,Toronto,15,0,NORMAL,0
2102.09,Electronics,Debit Card,UK,London,15,0,SUSPICIOUS,0
4385.2,Luxury,Debit Card,India,Bangalore,15,0,NORMAL,0
4157.23,Electronics,Debit Card,Canada,Toronto,15,0,NORMAL,0
3626.59,Electronics,Net Banking,Singapore,Singapore,15,0,NORMAL,0
2135.33,Electronics,Wallet,UK,London,15,0,SUSPICIOUS,0
27.85,Transportation,Wallet,Singapore,Singapore,15,0,NORMAL,0
126.16,Pharmacy,Net Banking,India,Mumbai,15,0,NORMAL,0
6945.23,Luxury,Credit Card,USA,New York,15,0,NORMAL,0
99.69,Pharmacy,Debit Card,USA,Chicago,15,0,NORMAL,0
3055.93,Travel,UPI,UK,London,15,0,SUSPICIOUS,0
171.79,Gaming,UPI,Singapore,Singapore,15,0,NORMAL,0
400.47,Retail,Credit Card,Canada,Toronto,15,0,NORMAL,0
10.18,Gaming,Debit Card,India,Mumbai,15,0,NORMAL,0
62.9,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
2126.89,Electronics,UPI,Canada,Toronto,15,0,SUSPICIOUS,0
63.13,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
173.87,Gaming,Wallet,USA,Chicago,15,0,NORMAL,0
114.75,Gaming,Credit Card,India,Bangalore,15,0,NORMAL,0
116.48,Transportation,Debit Card,India,Mumbai,15,0,NORMAL,0
49.61,Food,Debit Card,Canada,Toronto,15,0,NORMAL,0
65.19,Food,Debit Card,USA,New York,15,0,NORMAL,0
71.09,Transportation,UPI,UK,London,15,0,NORMAL,0
709.67,Travel,Credit Card,UK,London,15,0,NORMAL,0
1414.84,Travel,Wallet,India,Bangalore,15,0,NORMAL,0
159.99,Gaming,UPI,Canada,Toronto,15,0,NORMAL,0
3204.16,Electronics,Debit Card,UK,London,15,0,NORMAL,0
5702.92,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1613.63,Travel,UPI,Germany,Berlin,15,0,SUSPICIOUS,0
18.33,Food,Credit Card,India,Bangalore,15,0,NORMAL,0
92.3,Transportation,Wallet,Singapore,Singapore,15,0,NORMAL,0
2112.71,Electronics,Credit Card,USA,New York,15,0,NORMAL,0
114.76,Fuel,Wallet,USA,Chicago,15,0,NORMAL,0
1975.21,Electronics,Debit Card,Canada,Toronto,15,0,SUSPICIOUS,0
6317.55,Luxury,Debit Card,India,Mumbai,15,0,NORMAL,0
330.24,Retail,Debit Card,USA,Chicago,15,0,NORMAL,0
2215.67,Electronics,Wallet,India,Mumbai,15,0,SUSPICIOUS,0
6881.65,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
143.03,Gaming,UPI,Singapore,Singapore,15,0,NORMAL,0
1528.44,Luxury,UPI,UK,London,15,0,NORMAL,0
4357.11,Luxury,UPI,Canada,Toronto,15,0,NORMAL,0
42.91,Transportation,Credit Card,Canada,Toronto,15,0,NORMAL,0
26.03,Pharmacy,Debit Card,Germany,Berlin,15,0,NORMAL,0
31.65,Food,UPI,USA,Chicago,15,0,NORMAL,0
3327.48,Electronics,Net Banking,India,Mumbai,15,0,NORMAL,0
491.84,Retail,Debit Card,India,Mumbai,15,0,NORMAL,0
5998.26,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
4677.69,Electronics,Net Banking,USA,Chicago,15,0,NORMAL,0
155.69,Retail,Credit Card,USA,Chicago,15,0,NORMAL,0
498.01,Retail,Net Banking,Singapore,Singapore,15,0,NORMAL,0
231.09,Pharmacy,Debit Card,Singapore,Singapore,15,0,NORMAL,0
213.76,Pharmacy,Net Banking,USA,New York,15,0,NORMAL,0
301.8,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
23.13,Gaming,UPI,India,Bangalore,15,0,NORMAL,0
6258.5,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
2170.6,Travel,Net Banking,USA,Chicago,15,0,NORMAL,0
48.03,Transportation,Credit Card,Singapore,Singapore,15,0,NORMAL,0
1289.93,Luxury,UPI,USA,New York,15,0,NORMAL,0
2260.97,Electronics,Debit Card,USA,Chicago,15,0,NORMAL,0
30.53,Food,UPI,USA,Chicago,15,0,NORMAL,0
72.08,Gaming,UPI,Germany,Berlin,15,0,NORMAL,0
157.38,Pharmacy,Net Banking,India,Bangalore,15,0,NORMAL,0
52.46,Transportation,Wallet,Singapore,Singapore,15,0,NORMAL,0
102.32,Transportation,UPI,USA,New York,15,0,NORMAL,0
1006.83,Electronics,UPI,India,Mumbai,15,0,NORMAL,0
4878.48,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
39.11,Pharmacy,Wallet,USA,Chicago,15,0,NORMAL,0
12.13,Food,Credit Card,USA,New York,15,0,NORMAL,0
3677.14,Travel,UPI,UK,London,15,0,SUSPICIOUS,0
2155.37,Luxury,Net Banking,Singapore,Singapore,15,0,NORMAL,0
210.91,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
5825.17,Luxury,Net Banking,UK,London,15,0,NORMAL,0
231.15,Pharmacy,Debit Card,UK,London,15,0,NORMAL,0
97.79,Gaming,Net Banking,USA,New York,15,0,NORMAL,0
438.29,Retail,Credit Card,UK,London,15,0,NORMAL,0
2858.52,Travel,Wallet,Singapore,Singapore,15,0,NORMAL,0
253.9,Retail,Credit Card,India,Bangalore,15,0,NORMAL,0
3163.58,Luxury,Net Banking,Germany,Berlin,15,0,SUSPICIOUS,0
61.01,Transportation,Wallet,Germany,Berlin,15,0,NORMAL,0
4260.64,Luxury,Credit Card,UK,London,15,0,NORMAL,0
117.53,Retail,Net Banking,USA,New York,15,0,NORMAL,0
114.35,Retail,Debit Card,Singapore,Singapore,15,0,NORMAL,0
145.66,Fuel,Credit Card,India,Bangalore,15,0,NORMAL,0
157.21,Gaming,Net Banking,USA,Chicago,15,0,NORMAL,0
64.35,Food,Debit Card,USA,Chicago,15,0,NORMAL,0
1395.82,Electronics,Debit Card,UK,London,15,0,NORMAL,0
101.99,Retail,Net Banking,USA,Chicago,15,0,NORMAL,0
1461.01,Electronics,UPI,USA,New York,15,0,NORMAL,0
210.27,Pharmacy,Wallet,India,Mumbai,15,0,NORMAL,0
3563.13,Travel,Net Banking,Canada,Toronto,15,0,SUSPICIOUS,0
65.19,Fuel,Wallet,USA,Chicago,15,0,NORMAL,0
2120.09,Luxury,Wallet,UK,London,15,0,SUSPICIOUS,0
75.16,Fuel,Net Banking,UK,London,15,0,NORMAL,0
2723.84,Travel,UPI,Singapore,Singapore,15,0,NORMAL,0
186.13,Pharmacy,Wallet,Singapore,Singapore,15,0,NORMAL,0
2116.14,Electronics,Credit Card,USA,New York,15,0,NORMAL,0
2896.02,Electronics,Debit Card,USA,New York,15,0,NORMAL,0
2163.77,Travel,Net Banking,Canada,Toronto,15,0,SUSPICIOUS,0
37.41,Pharmacy,Debit Card,USA,New York,15,0,NORMAL,0
2309.12,Electronics,Debit Card,Singapore,Singapore,15,0,NORMAL,0
4881.73,Electronics,Wallet,India,Bangalore,15,0,NORMAL,0
36.19,Food,UPI,USA,New York,15,0,NORMAL,0
3636.44,Luxury,Net Banking,Canada,Toronto,15,0,NORMAL,0
116.4,Transportation,Credit Card,Singapore,Singapore,15,0,NORMAL,0
115.17,Transportation,Net Banking,Canada,Toronto,15,0,NORMAL,0
7202.46,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
47.41,Food,Net Banking,Singapore,Singapore,15,0,NORMAL,0
1733.65,Electronics,UPI,Germany,Berlin,15,0,NORMAL,0
3326.74,Electronics,UPI,Canada,Toronto,15,0,NORMAL,0
7541.52,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
8595.05,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
41.48,Fuel,Credit Card,India,Mumbai,15,0,NORMAL,0
405.44,Retail,UPI,India,Bangalore,15,0,NORMAL,0
2283.86,Luxury,UPI,USA,New York,15,0,NORMAL,0
35.1,Transportation,Credit Card,India,Bangalore,15,0,NORMAL,0
4489.58,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
74.17,Gaming,Net Banking,Germany,Berlin,15,0,NORMAL,0
1358.09,Travel,Credit Card,UK,London,15,0,NORMAL,0
264.09,Retail,UPI,USA,New York,15,0,NORMAL,0
1410.72,Travel,UPI,India,Mumbai,15,0,NORMAL,0
7374.76,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
120.62,Fuel,UPI,UK,London,15,0,NORMAL,0
3273.8,Electronics,Credit Card,Germany,Berlin,15,0,SUSPICIOUS,0
82.79,Transportation,Wallet,Canada,Toronto,15,0,NORMAL,0
3408.67,Luxury,Wallet,UK,London,15,0,NORMAL,0
1783.88,Luxury,Debit Card,USA,New York,15,0,NORMAL,0
46.12,Fuel,Net Banking,UK,London,15,0,NORMAL,0
104.84,Fuel,Wallet,India,Bangalore,15,0,NORMAL,0
494.22,Travel,UPI,Germany,Berlin,15,0,NORMAL,0
2543.72,Electronics,UPI,India,Mumbai,15,0,SUSPICIOUS,0
37.25,Food,Net Banking,USA,Chicago,15,0,NORMAL,0
44.29,Food,Credit Card,USA,New York,15,0,NORMAL,0
164.8,Gaming,Debit Card,India,Mumbai,15,0,NORMAL,0
5494.85,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
251.31,Retail,Debit Card,Singapore,Singapore,15,0,NORMAL,0
2664.75,Travel,UPI,USA,New York,15,0,NORMAL,0
41.26,Transportation,Debit Card,India,Bangalore,15,0,NORMAL,0
2470.1,Travel,Debit Card,India,Bangalore,15,0,SUSPICIOUS,0
2365.6,Luxury,Credit Card,India,Bangalore,15,0,NORMAL,0
267.28,Retail,Credit Card,USA,Chicago,15,0,NORMAL,0
27.11,Transportation,Debit Card,Germany,Berlin,15,0,NORMAL,0
4662.52,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
3187.31,Electronics,Net Banking,USA,Chicago,15,0,SUSPICIOUS,0
191.09,Gaming,Debit Card,UK,London,15,0,NORMAL,0
7992.59,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
472.36,Retail,Credit Card,USA,New York,15,0,NORMAL,0
2050.96,Travel,Wallet,India,Mumbai,15,0,NORMAL,0
7032.0,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2440.15,Travel,UPI,India,Mumbai,15,0,NORMAL,0
2119.31,Luxury,Debit Card,USA,Chicago,15,0,NORMAL,0
1506.85,Travel,UPI,Singapore,Singapore,15,0,NORMAL,0
5814.05,Luxury,Debit Card,India,Mumbai,15,0,NORMAL,0
51.19,Retail,Credit Card,USA,New York,15,0,NORMAL,0
2009.84,Luxury,Wallet,Singapore,Singapore,15,0,SUSPICIOUS,0
48.99,Food,Net Banking,India,Bangalore,15,0,NORMAL,0
6271.1,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
146.96,Retail,Credit Card,Singapore,Singapore,15,0,NORMAL,0
29.39,Food,Wallet,UK,London,15,0,NORMAL,0
54.17,Retail,Credit Card,India,Bangalore,15,0,NORMAL,0
2074.71,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
408.04,Electronics,Credit Card,USA,New York,15,0,NORMAL,0
246.59,Travel,Credit Card,India,Mumbai,15,0,NORMAL,0
15.76,Food,Debit Card,Germany,Berlin,15,0,NORMAL,0
960.96,Travel,Debit Card,Germany,Berlin,15,0,NORMAL,0
7.97,Food,Debit Card,Canada,Toronto,15,0,NORMAL,0
4687.2,Electronics,UPI,USA,New York,15,0,NORMAL,0
6778.04,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
11.19,Food,Net Banking,USA,New York,15,0,NORMAL,0
2367.64,Travel,Credit Card,India,Mumbai,15,0,NORMAL,0
4049.86,Electronics,Credit Card,Canada,Toronto,15,0,NORMAL,0
19.68,Transportation,UPI,Germany,Berlin,15,0,NORMAL,0
86.15,Fuel,Net Banking,USA,Chicago,15,0,NORMAL,0
100.92,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
272.29,Retail,UPI,USA,New York,15,0,NORMAL,0
167.63,Gaming,Net Banking,India,Bangalore,15,0,NORMAL,0
250.62,Retail,UPI,UK,London,15,0,NORMAL,0
1577.93,Electronics,Wallet,USA,Chicago,15,0,SUSPICIOUS,0
12.02,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
2209.31,Luxury,UPI,India,Bangalore,15,0,SUSPICIOUS,0
52.11,Transportation,Net Banking,Singapore,Singapore,15,0,NORMAL,0
104.52,Transportation,Wallet,UK,London,15,0,NORMAL,0
53.92,Gaming,Wallet,UK,London,15,0,NORMAL,0
33.66,Food,Wallet,USA,New York,15,0,NORMAL,0
7.43,Food,Net Banking,India,Mumbai,15,0,NORMAL,0
6237.84,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
3701.36,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
62.5,Fuel,Wallet,UK,London,15,0,NORMAL,0
5351.43,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
1458.22,Electronics,Wallet,UK,London,15,0,NORMAL,0
78.46,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
6224.87,Luxury,Net Banking,UK,London,15,0,NORMAL,0
280.67,Retail,Net Banking,USA,Chicago,15,0,NORMAL,0
128.86,Fuel,UPI,UK,London,15,0,NORMAL,0
5000.14,Luxury,UPI,Singapore,Singapore,15,0,NORMAL,0
78.28,Food,Credit Card,India,Bangalore,15,0,NORMAL,0
455.48,Retail,Debit Card,India,Bangalore,15,0,NORMAL,0
4361.36,Luxury,UPI,USA,New York,15,0,NORMAL,0
25.86,Fuel,Credit Card,UK,London,15,0,NORMAL,0
59.4,Gaming,Credit Card,USA,New York,15,0,NORMAL,0
2362.83,Travel,Credit Card,Canada,Toronto,15,0,NORMAL,0
2642.32,Luxury,Net Banking,Germany,Berlin,15,0,NORMAL,0
374.1,Retail,Wallet,India,Mumbai,15,0,NORMAL,0
962.51,Travel,UPI,USA,New York,15,0,NORMAL,0
3559.12,Luxury,Debit Card,UK,London,15,0,NORMAL,0
2237.81,Electronics,Credit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
3854.27,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
68.13,Retail,Credit Card,India,Mumbai,15,0,NORMAL,0
23.84,Food,UPI,USA,New York,15,0,NORMAL,0
3576.04,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1157.01,Travel,Net Banking,Canada,Toronto,15,0,NORMAL,0
5753.12,Luxury,UPI,India,Mumbai,15,0,NORMAL,0
3810.35,Luxury,Net Banking,UK,London,15,0,NORMAL,0
109.95,Transportation,Debit Card,Germany,Berlin,15,0,NORMAL,0
130.59,Pharmacy,Wallet,India,Bangalore,15,0,NORMAL,0
197.05,Gaming,Credit Card,USA,New York,15,0,NORMAL,0
68.51,Food,UPI,USA,Chicago,15,0,NORMAL,0
2085.19,Travel,Debit Card,Singapore,Singapore,15,0,NORMAL,0
19.13,Food,Credit Card,USA,New York,15,0,NORMAL,0
2829.67,Travel,UPI,UK,London,15,0,NORMAL,0
5629.04,Luxury,Debit Card,UK,London,15,0,NORMAL,0
6293.28,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
68.21,Fuel,Wallet,Germany,Berlin,15,0,NORMAL,0
3673.28,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
8320.44,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
4061.26,Travel,UPI,Singapore,Singapore,15,0,SUSPICIOUS,0
166.38,Gaming,Net Banking,India,Bangalore,15,0,NORMAL,0
1793.95,Electronics,Credit Card,India,Mumbai,15,0,SUSPICIOUS,0
40.82,Food,UPI,India,Bangalore,15,0,NORMAL,0
7264.23,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
1595.12,Luxury,Credit Card,Germany,Berlin,15,0,NORMAL,0
262.53,Retail,Credit Card,India,Mumbai,15,0,NORMAL,0
1191.03,Travel,UPI,UK,London,15,0,NORMAL,0
1145.31,Travel,UPI,Singapore,Singapore,15,0,NORMAL,0
20.84,Pharmacy,Wallet,Canada,Toronto,15,0,NORMAL,0
4056.55,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
6897.84,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
131.79,Fuel,Debit Card,USA,New York,15,0,NORMAL,0
58.97,Transportation,Credit Card,USA,New York,15,0,NORMAL,0
23.16,Retail,Credit Card,Germany,Berlin,15,0,NORMAL,0
113.96,Gaming,Net Banking,Canada,Toronto,15,0,NORMAL,0
4099.92,Travel,Wallet,USA,New York,15,0,SUSPICIOUS,0
55.81,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
92.79,Gaming,Debit Card,India,Mumbai,15,0,NORMAL,0
7132.79,Luxury,Wallet,India,Mumbai,15,0,NORMAL,0
123.35,Retail,UPI,India,Mumbai,15,0,NORMAL,0
3524.32,Travel,Net Banking,Canada,Toronto,15,0,SUSPICIOUS,0
8536.72,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
4375.93,Electronics,Debit Card,USA,Chicago,15,0,SUSPICIOUS,0
177.74,Pharmacy,Wallet,USA,Chicago,15,0,NORMAL,0
4532.16,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
4666.71,Luxury,Wallet,India,Bangalore,15,0,NORMAL,0
5251.2,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
6846.51,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2085.95,Electronics,Net Banking,Canada,Toronto,15,0,NORMAL,0
60.85,Transportation,Wallet,India,Bangalore,15,0,NORMAL,0
237.87,Pharmacy,UPI,USA,Chicago,15,0,NORMAL,0
91.4,Gaming,Credit Card,UK,London,15,0,NORMAL,0
4358.61,Luxury,Net Banking,USA,Chicago,15,0,SUSPICIOUS,0
443.6,Retail,Credit Card,UK,London,15,0,NORMAL,0
29.61,Food,Net Banking,Singapore,Singapore,15,0,NORMAL,0
61.3,Gaming,Wallet,Canada,Toronto,15,0,NORMAL,0
2953.66,Electronics,Net Banking,Singapore,Singapore,15,0,NORMAL,0
77.35,Food,Debit Card,USA,New York,15,0,NORMAL,0
159.82,Gaming,Wallet,USA,New York,15,0,NORMAL,0
7803.68,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
5845.62,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
68.2,Food,Wallet,India,Bangalore,15,0,NORMAL,0
2321.42,Electronics,Wallet,Germany,Berlin,15,0,SUSPICIOUS,0
35.51,Fuel,UPI,USA,Chicago,15,0,NORMAL,0
24.99,Fuel,Net Banking,India,Mumbai,15,0,NORMAL,0
77.32,Food,Wallet,India,Mumbai,15,0,NORMAL,0
159.5,Travel,UPI,India,Bangalore,15,0,NORMAL,0
82.45,Gaming,Credit Card,India,Mumbai,15,0,NORMAL,0
38.15,Transportation,Net Banking,USA,Chicago,15,0,NORMAL,0
1038.6,Travel,Net Banking,Singapore,Singapore,15,0,NORMAL,0
1163.47,Travel,Net Banking,Canada,Toronto,15,0,NORMAL,0
149.07,Gaming,Credit Card,USA,New York,15,0,NORMAL,0
4306.34,Electronics,Net Banking,USA,Chicago,15,0,NORMAL,0
24.94,Pharmacy,Debit Card,USA,New York,15,0,NORMAL,0
42.16,Fuel,Credit Card,India,Mumbai,15,0,NORMAL,0
24.49,Transportation,Net Banking,India,Bangalore,15,0,NORMAL,0
2925.5,Electronics,Credit Card,Germany,Berlin,15,0,SUSPICIOUS,0
4000.86,Electronics,Wallet,USA,New York,15,0,NORMAL,0
38.02,Gaming,UPI,USA,Chicago,15,0,NORMAL,0
57.37,Gaming,Net Banking,Germany,Berlin,15,0,NORMAL,0
111.14,Fuel,Debit Card,Canada,Toronto,15,0,NORMAL,0
58.47,Food,Net Banking,India,Bangalore,15,0,NORMAL,0
2509.4,Travel,Debit Card,India,Mumbai,15,0,NORMAL,0
